2015-05-03 08:30:00,8867,510,6
2015-05-03 09:00:00,10052,540,6
2015-05-03 09:30:00,12339,570,6
2015-05-03 10:00:00,13474,600,6
2015-05-03 10:30:00,16466,630,6
2015-05-03 11:00:00,17460,660,6
2015-05-03 11:30:00,18088,690,6
2015-05-03 12:00:00,18949,720,6
2015-05-03 12:30:00,19865,750,6
2015-05-03 13:00:00,19980,780,6
2015-05-03 13:30:00,20241,810,6
2015-05-03 14:00:00,20633,840,6
2015-05-03 14:30:00,19814,870,6
2015-05-03 15:00:00,19602,900,6
2015-05-03 15:30:00,19368,930,6
2015-05-03 16:00:00,18818,960,6
2015-05-03 16:30:00,18061,990,6
2015-05-03 17:00:00,18863,1020,6
2015-05-03 17:30:00,20618,1050,6
2015-05-03 18:00:00,20514,1080,6
2015-05-03 18:30:00,20951,1110,6
2015-05-03 19:00:00,20201,1140,6
2015-05-03 19:30:00,18527,1170,6
2015-05-03 20:00:00,17841,1200,6
2015-05-03 20:30:00,17694,1230,6
2015-05-03 21:00:00,16762,1260,6
2015-05-03 21:30:00,16064,1290,6
2015-05-03 22:00:00,15495,1320,6
2015-05-03 22:30:00,13973,1350,6
2015-05-03 23:00:00,12940,1380,6
2015-05-03 23:30:00,10933,1410,6
2015-05-04 00:00:00,8403,0,0
2015-05-04 00:30:00,6188,30,0
2015-05-04 01:00:00,4763,60,0
2015-05-04 01:30:00,3985,90,0
2015-05-04 02:00:00,2979,120,0
2015-05-04 02:30:00,2484,150,0
2015-05-04 03:00:00,1950,180,0
2015-05-04 03:30:00,1849,210,0
2015-05-04 04:00:00,2144,240,0
2015-05-04 04:30:00,2197,270,0
2015-05-04 05:00:00,2633,300,0
2015-05-04 05:30:00,4523,330,0
2015-05-04 06:00:00,6537,360,0
2015-05-04 06:30:00,11251,390,0
2015-05-04 07:00:00,13606,420,0
2015-05-04 07:30:00,17461,450,0
2015-05-04 08:00:00,18034,480,0
2015-05-04 08:30:00,17429,510,0
2015-05-04 09:00:00,17100,540,0
2015-05-04 09:30:00,15826,570,0
2015-05-04 10:00:00,15148,600,0
2015-05-04 10:30:00,14788,630,0
2015-05-04 11:00:00,14682,660,0
2015-05-04 11:30:00,15344,690,0
2015-05-04 12:00:00,15777,720,0
2015-05-04 12:30:00,15715,750,0
2015-05-04 13:00:00,15489,780,0
2015-05-04 13:30:00,16399,810,0
2015-05-04 14:00:00,16853,840,0
2015-05-04 14:30:00,17723,870,0
2015-05-04 15:00:00,17296,900,0
2015-05-04 15:30:00,16313,930,0
2015-05-04 16:00:00,14428,960,0
2015-05-04 16:30:00,14578,990,0
2015-05-04 17:00:00,16483,1020,0
2015-05-04 17:30:00,18690,1050,0
2015-05-04 18:00:00,21213,1080,0
2015-05-04 18:30:00,22084,1110,0
2015-05-04 19:00:00,21673,1140,0
2015-05-04 19:30:00,19515,1170,0
2015-05-04 20:00:00,19705,1200,0
2015-05-04 20:30:00,19866,1230,0
2015-05-04 21:00:00,20222,1260,0
2015-05-04 21:30:00,19662,1290,0
2015-05-04 22:00:00,18782,1320,0
2015-05-04 22:30:00,16864,1350,0
2015-05-04 23:00:00,14136,1380,0
2015-05-04 23:30:00,12369,1410,0
2015-05-05 00:00:00,9687,0,1
2015-05-05 00:30:00,7458,30,1
2015-05-05 01:00:00,5746,60,1
2015-05-05 01:30:00,4675,90,1
2015-05-05 02:00:00,3690,120,1
2015-05-05 02:30:00,2901,150,1
2015-05-05 03:00:00,2099,180,1
2015-05-05 03:30:00,1807,210,1
2015-05-05 04:00:00,2029,240,1
2015-05-05 04:30:00,1877,270,1
2015-05-05 05:00:00,2215,300,1
2015-05-05 05:30:00,4283,330,1
2015-05-05 06:00:00,6721,360,1
2015-05-05 06:30:00,11297,390,1
2015-05-05 07:00:00,14715,420,1
2015-05-05 07:30:00,18389,450,1
2015-05-05 08:00:00,19133,480,1
2015-05-05 08:30:00,19097,510,1
2015-05-05 09:00:00,18780,540,1
2015-05-05 09:30:00,17859,570,1
2015-05-05 10:00:00,16445,600,1
2015-05-05 10:30:00,16272,630,1
2015-05-05 11:00:00,15717,660,1
2015-05-05 11:30:00,17142,690,1
2015-05-05 12:00:00,17343,720,1
2015-05-05 12:30:00,17076,750,1
2015-05-05 13:00:00,16185,780,1
2015-05-05 13:30:00,17793,810,1
2015-05-05 14:00:00,18245,840,1
2015-05-05 14:30:00,18438,870,1
2015-05-05 15:00:00,18568,900,1
2015-05-05 15:30:00,16399,930,1
2015-05-05 16:00:00,15388,960,1
2015-05-05 16:30:00,14336,990,1
2015-05-05 17:00:00,17027,1020,1
2015-05-05 17:30:00,20350,1050,1
2015-05-05 18:00:00,22404,1080,1
2015-05-05 18:30:00,23200,1110,1
2015-05-05 19:00:00,23480,1140,1
2015-05-05 19:30:00,22683,1170,1
2015-05-05 20:00:00,23235,1200,1
2015-05-05 20:30:00,23171,1230,1
2015-05-05 21:00:00,23311,1260,1
2015-05-05 21:30:00,23329,1290,1
2015-05-05 22:00:00,23450,1320,1
2015-05-05 22:30:00,22019,1350,1
2015-05-05 23:00:00,19747,1380,1
2015-05-05 23:30:00,17154,1410,1
2015-05-06 00:00:00,14580,0,2
2015-05-06 00:30:00,10804,30,2
2015-05-06 01:00:00,8708,60,2
2015-05-06 01:30:00,6473,90,2
2015-05-06 02:00:00,5215,120,2
2015-05-06 02:30:00,4181,150,2
2015-05-06 03:00:00,3309,180,2
2015-05-06 03:30:00,2898,210,2
2015-05-06 04:00:00,2890,240,2
2015-05-06 04:30:00,2230,270,2
2015-05-06 05:00:00,2531,300,2
2015-05-06 05:30:00,4799,330,2
2015-05-06 06:00:00,7041,360,2
2015-05-06 06:30:00,12643,390,2
2015-05-06 07:00:00,16511,420,2
2015-05-06 07:30:00,20310,450,2
2015-05-06 08:00:00,20901,480,2
2015-05-06 08:30:00,20646,510,2
2015-05-06 09:00:00,20050,540,2
2015-05-06 09:30:00,18727,570,2
2015-05-06 10:00:00,17511,600,2
2015-05-06 10:30:00,17255,630,2
2015-05-06 11:00:00,16499,660,2
2015-05-06 11:30:00,17372,690,2
2015-05-06 12:00:00,17669,720,2
2015-05-06 12:30:00,17011,750,2
2015-05-06 13:00:00,16451,780,2
2015-05-06 13:30:00,17470,810,2
2015-05-06 14:00:00,17855,840,2
2015-05-06 14:30:00,18135,870,2
2015-05-06 15:00:00,17860,900,2
2015-05-06 15:30:00,15493,930,2
2015-05-06 16:00:00,14557,960,2
2015-05-06 16:30:00,13565,990,2
2015-05-06 17:00:00,15956,1020,2
2015-05-06 17:30:00,19081,1050,2
2015-05-06 18:00:00,21259,1080,2
2015-05-06 18:30:00,22722,1110,2
2015-05-06 19:00:00,23265,1140,2
2015-05-06 19:30:00,22554,1170,2
2015-05-06 20:00:00,22207,1200,2
2015-05-06 20:30:00,22631,1230,2
2015-05-06 21:00:00,23000,1260,2
2015-05-06 21:30:00,22901,1290,2
2015-05-06 22:00:00,22050,1320,2
2015-05-06 22:30:00,21329,1350,2
2015-05-06 23:00:00,18720,1380,2
2015-05-06 23:30:00,15603,1410,2
2015-05-07 00:00:00,12962,0,3
2015-05-07 00:30:00,9994,30,3
2015-05-07 01:00:00,7501,60,3
2015-05-07 01:30:00,5953,90,3
2015-05-07 02:00:00,4628,120,3
2015-05-07 02:30:00,3634,150,3
2015-05-07 03:00:00,2726,180,3
2015-05-07 03:30:00,2522,210,3
2015-05-07 04:00:00,2456,240,3
2015-05-07 04:30:00,2382,270,3
2015-05-07 05:00:00,2498,300,3
2015-05-07 05:30:00,4798,330,3
2015-05-07 06:00:00,6912,360,3
2015-05-07 06:30:00,11981,390,3
2015-05-07 07:00:00,15491,420,3
2015-05-07 07:30:00,18975,450,3
2015-05-07 08:00:00,19885,480,3
2015-05-07 08:30:00,18827,510,3
2015-05-07 09:00:00,17989,540,3
2015-05-07 09:30:00,17046,570,3
2015-05-07 10:00:00,16472,600,3
2015-05-07 10:30:00,16713,630,3
2015-05-07 11:00:00,16057,660,3
2015-05-07 11:30:00,17265,690,3
2015-05-07 12:00:00,17608,720,3
2015-05-07 12:30:00,16937,750,3
2015-05-07 13:00:00,16638,780,3
2015-05-07 13:30:00,17670,810,3
2015-05-07 14:00:00,17722,840,3
2015-05-07 14:30:00,17768,870,3
2015-05-07 15:00:00,17352,900,3
2015-05-07 15:30:00,15093,930,3
2015-05-07 16:00:00,13689,960,3
2015-05-07 16:30:00,13025,990,3
2015-05-07 17:00:00,15127,1020,3
2015-05-07 17:30:00,18366,1050,3
2015-05-07 18:00:00,20955,1080,3
2015-05-07 18:30:00,22539,1110,3
2015-05-07 19:00:00,23510,1140,3
2015-05-07 19:30:00,23416,1170,3
2015-05-07 20:00:00,23782,1200,3
2015-05-07 20:30:00,24079,1230,3
2015-05-07 21:00:00,24332,1260,3
2015-05-07 21:30:00,25004,1290,3
2015-05-07 22:00:00,24503,1320,3
2015-05-07 22:30:00,22852,1350,3
2015-05-07 23:00:00,21588,1380,3
2015-05-07 23:30:00,20154,1410,3
2015-05-08 00:00:00,17251,0,4
2015-05-08 00:30:00,13567,30,4
2015-05-08 01:00:00,11043,60,4
2015-05-08 01:30:00,8961,90,4
2015-05-08 02:00:00,6904,120,4
2015-05-08 02:30:00,5788,150,4
2015-05-08 03:00:00,4716,180,4
2015-05-08 03:30:00,3735,210,4
2015-05-08 04:00:00,3988,240,4
2015-05-08 04:30:00,3106,270,4
2015-05-08 05:00:00,2977,300,4
2015-05-08 05:30:00,4725,330,4
2015-05-08 06:00:00,6880,360,4
2015-05-08 06:30:00,11364,390,4
2015-05-08 07:00:00,14767,420,4
2015-05-08 07:30:00,18049,450,4
2015-05-08 08:00:00,18458,480,4
2015-05-08 08:30:00,18467,510,4
2015-05-08 09:00:00,17052,540,4
2015-05-08 09:30:00,16493,570,4
2015-05-08 10:00:00,15972,600,4
2015-05-08 10:30:00,16098,630,4
2015-05-08 11:00:00,15719,660,4
2015-05-08 11:30:00,17266,690,4
2015-05-08 12:00:00,17532,720,4
2015-05-08 12:30:00,16530,750,4
2015-05-08 13:00:00,16276,780,4
2015-05-08 13:30:00,16939,810,4
2015-05-08 14:00:00,17989,840,4
2015-05-08 14:30:00,17881,870,4
2015-05-08 15:00:00,17222,900,4
2015-05-08 15:30:00,15015,930,4
2015-05-08 16:00:00,13314,960,4
2015-05-08 16:30:00,12458,990,4
2015-05-08 17:00:00,15032,1020,4
2015-05-08 17:30:00,17914,1050,4
2015-05-08 18:00:00,20808,1080,4
2015-05-08 18:30:00,22117,1110,4
2015-05-08 19:00:00,24476,1140,4
2015-05-08 19:30:00,24057,1170,4
2015-05-08 20:00:00,22659,1200,4
2015-05-08 20:30:00,22860,1230,4
2015-05-08 21:00:00,23133,1260,4
2015-05-08 21:30:00,23103,1290,4
2015-05-08 22:00:00,23976,1320,4
2015-05-08 22:30:00,25017,1350,4
2015-05-08 23:00:00,23860,1380,4
2015-05-08 23:30:00,23672,1410,4
2015-05-09 00:00:00,22440,0,5
2015-05-09 00:30:00,20719,30,5
2015-05-09 01:00:00,19850,60,5
2015-05-09 01:30:00,18042,90,5
2015-05-09 02:00:00,16238,120,5
2015-05-09 02:30:00,13967,150,5
2015-05-09 03:00:00,12080,180,5
2015-05-09 03:30:00,10025,210,5
2015-05-09 04:00:00,8950,240,5
2015-05-09 04:30:00,5387,270,5
2015-05-09 05:00:00,3943,300,5
2015-05-09 05:30:00,3422,330,5
2015-05-09 06:00:00,3686,360,5
2015-05-09 06:30:00,4829,390,5
2015-05-09 07:00:00,5133,420,5
2015-05-09 07:30:00,7329,450,5
2015-05-09 08:00:00,8485,480,5
2015-05-09 08:30:00,12068,510,5
2015-05-09 09:00:00,13508,540,5
2015-05-09 09:30:00,16784,570,5
2015-05-09 10:00:00,17216,600,5
2015-05-09 10:30:00,19394,630,5
2015-05-09 11:00:00,19200,660,5
2015-05-09 11:30:00,20919,690,5
2015-05-09 12:00:00,21421,720,5
2015-05-09 12:30:00,21517,750,5
2015-05-09 13:00:00,21579,780,5
2015-05-09 13:30:00,20524,810,5
2015-05-09 14:00:00,19662,840,5
2015-05-09 14:30:00,19877,870,5
2015-05-09 15:00:00,19546,900,5
2015-05-09 15:30:00,19410,930,5
2015-05-09 16:00:00,17940,960,5
2015-05-09 16:30:00,17112,990,5
2015-05-09 17:00:00,18964,1020,5
2015-05-09 17:30:00,21773,1050,5
2015-05-09 18:00:00,22649,1080,5
2015-05-09 18:30:00,23335,1110,5
2015-05-09 19:00:00,25149,1140,5
2015-05-09 19:30:00,23694,1170,5
2015-05-09 20:00:00,21337,1200,5
2015-05-09 20:30:00,20956,1230,5
2015-05-09 21:00:00,20007,1260,5
2015-05-09 21:30:00,20809,1290,5
2015-05-09 22:00:00,22085,1320,5
2015-05-09 22:30:00,23407,1350,5
2015-05-09 23:00:00,23104,1380,5
2015-05-09 23:30:00,23315,1410,5
2015-05-10 00:00:00,21761,0,6
2015-05-10 00:30:00,19933,30,6
2015-05-10 01:00:00,18852,60,6
2015-05-10 01:30:00,17299,90,6
2015-05-10 02:00:00,16059,120,6
2015-05-10 02:30:00,13598,150,6
2015-05-10 03:00:00,11801,180,6
2015-05-10 03:30:00,10846,210,6
2015-05-10 04:00:00,9030,240,6
2015-05-10 04:30:00,5621,270,6
2015-05-10 05:00:00,3712,300,6
2015-05-10 05:30:00,3008,330,6
2015-05-10 06:00:00,3238,360,6
2015-05-10 06:30:00,3994,390,6
2015-05-10 07:00:00,4310,420,6
2015-05-10 07:30:00,5789,450,6
2015-05-10 08:00:00,6293,480,6
2015-05-10 08:30:00,8646,510,6
2015-05-10 09:00:00,10373,540,6
2015-05-10 09:30:00,13615,570,6
2015-05-10 10:00:00,14958,600,6
2015-05-10 10:30:00,18289,630,6
2015-05-10 11:00:00,18195,660,6
2015-05-10 11:30:00,19884,690,6
2015-05-10 12:00:00,19741,720,6
2015-05-10 12:30:00,20223,750,6
2015-05-10 13:00:00,19606,780,6
2015-05-10 13:30:00,19970,810,6
2015-05-10 14:00:00,20209,840,6
2015-05-10 14:30:00,19839,870,6
2015-05-10 15:00:00,18567,900,6
2015-05-10 15:30:00,18315,930,6
2015-05-10 16:00:00,17240,960,6
2015-05-10 16:30:00,16972,990,6
2015-05-10 17:00:00,18005,1020,6
2015-05-10 17:30:00,18755,1050,6
2015-05-10 18:00:00,19204,1080,6
2015-05-10 18:30:00,18906,1110,6
2015-05-10 19:00:00,18333,1140,6
2015-05-10 19:30:00,16939,1170,6
2015-05-10 20:00:00,17479,1200,6
2015-05-10 20:30:00,17497,1230,6
2015-05-10 21:00:00,16905,1260,6
2015-05-10 21:30:00,15615,1290,6
2015-05-10 22:00:00,15653,1320,6
2015-05-10 22:30:00,14328,1350,6
2015-05-10 23:00:00,12489,1380,6
2015-05-10 23:30:00,10395,1410,6
2015-05-11 00:00:00,8267,0,0
2015-05-11 00:30:00,6547,30,0
2015-05-11 01:00:00,4869,60,0
2015-05-11 01:30:00,3516,90,0
2015-05-11 02:00:00,3109,120,0
2015-05-11 02:30:00,2409,150,0
2015-05-11 03:00:00,1846,180,0
2015-05-11 03:30:00,1661,210,0
2015-05-11 04:00:00,2069,240,0
2015-05-11 04:30:00,2117,270,0
2015-05-11 05:00:00,2521,300,0
2015-05-11 05:30:00,4786,330,0
2015-05-11 06:00:00,6933,360,0
2015-05-11 06:30:00,11413,390,0
2015-05-11 07:00:00,14072,420,0
2015-05-11 07:30:00,17057,450,0
2015-05-11 08:00:00,18001,480,0
2015-05-11 08:30:00,17842,510,0
2015-05-11 09:00:00,17102,540,0
2015-05-11 09:30:00,16209,570,0
2015-05-11 10:00:00,15326,600,0
2015-05-11 10:30:00,15081,630,0
2015-05-11 11:00:00,15135,660,0
2015-05-11 11:30:00,16308,690,0
2015-05-11 12:00:00,16244,720,0
2015-05-11 12:30:00,16457,750,0
2015-05-11 13:00:00,16045,780,0
2015-05-11 13:30:00,16803,810,0
2015-05-11 14:00:00,17427,840,0
2015-05-11 14:30:00,18303,870,0
2015-05-11 15:00:00,18731,900,0
2015-05-11 15:30:00,17830,930,0
2015-05-11 16:00:00,15222,960,0
2015-05-11 16:30:00,14290,990,0
2015-05-11 17:00:00,16529,1020,0
2015-05-11 17:30:00,18781,1050,0
2015-05-11 18:00:00,21172,1080,0
2015-05-11 18:30:00,21804,1110,0
2015-05-11 19:00:00,21413,1140,0
2015-05-11 19:30:00,20527,1170,0
2015-05-11 20:00:00,20418,1200,0
2015-05-11 20:30:00,20451,1230,0
2015-05-11 21:00:00,20042,1260,0
2015-05-11 21:30:00,19449,1290,0
2015-05-11 22:00:00,18689,1320,0
2015-05-11 22:30:00,17057,1350,0
2015-05-11 23:00:00,14592,1380,0
2015-05-11 23:30:00,12201,1410,0
2015-05-12 00:00:00,10402,0,1
2015-05-12 00:30:00,8160,30,1
2015-05-12 01:00:00,6312,60,1
2015-05-12 01:30:00,4667,90,1
2015-05-12 02:00:00,3760,120,1
2015-05-12 02:30:00,2753,150,1
2015-05-12 03:00:00,2227,180,1
2015-05-12 03:30:00,1850,210,1
2015-05-12 04:00:00,1910,240,1
2015-05-12 04:30:00,1865,270,1
2015-05-12 05:00:00,2268,300,1
2015-05-12 05:30:00,4598,330,1
2015-05-12 06:00:00,6596,360,1
2015-05-12 06:30:00,11539,390,1
2015-05-12 07:00:00,14443,420,1
2015-05-12 07:30:00,18480,450,1
2015-05-12 08:00:00,19060,480,1
2015-05-12 08:30:00,18572,510,1
2015-05-12 09:00:00,18031,540,1
2015-05-12 09:30:00,17425,570,1
2015-05-12 10:00:00,16592,600,1
2015-05-12 10:30:00,16484,630,1
2015-05-12 11:00:00,15992,660,1
2015-05-12 11:30:00,17150,690,1
2015-05-12 12:00:00,17135,720,1
2015-05-12 12:30:00,16431,750,1
2015-05-12 13:00:00,16410,780,1
2015-05-12 13:30:00,17074,810,1
2015-05-12 14:00:00,17981,840,1
2015-05-12 14:30:00,18356,870,1
2015-05-12 15:00:00,18138,900,1
2015-05-12 15:30:00,16025,930,1
2015-05-12 16:00:00,14147,960,1
2015-05-12 16:30:00,14088,990,1
2015-05-12 17:00:00,16620,1020,1
2015-05-12 17:30:00,19137,1050,1
2015-05-12 18:00:00,21541,1080,1
2015-05-12 18:30:00,22705,1110,1
2015-05-12 19:00:00,22257,1140,1
2015-05-12 19:30:00,21756,1170,1
2015-05-12 20:00:00,22073,1200,1
2015-05-12 20:30:00,22250,1230,1
2015-05-12 21:00:00,22704,1260,1
2015-05-12 21:30:00,22389,1290,1
2015-05-12 22:00:00,21931,1320,1
2015-05-12 22:30:00,20745,1350,1
2015-05-12 23:00:00,19284,1380,1
2015-05-12 23:30:00,15684,1410,1
2015-05-13 00:00:00,12810,0,2
2015-05-13 00:30:00,9863,30,2
2015-05-13 01:00:00,7648,60,2
2015-05-13 01:30:00,5767,90,2
2015-05-13 02:00:00,4490,120,2
2015-05-13 02:30:00,3561,150,2
2015-05-13 03:00:00,2954,180,2
2015-05-13 03:30:00,2457,210,2
2015-05-13 04:00:00,2563,240,2
2015-05-13 04:30:00,2214,270,2
2015-05-13 05:00:00,2712,300,2
2015-05-13 05:30:00,4724,330,2
2015-05-13 06:00:00,7028,360,2
2015-05-13 06:30:00,11965,390,2
2015-05-13 07:00:00,15252,420,2
2015-05-13 07:30:00,19342,450,2
2015-05-13 08:00:00,19418,480,2
2015-05-13 08:30:00,19134,510,2
2015-05-13 09:00:00,17886,540,2
2015-05-13 09:30:00,17682,570,2
2015-05-13 10:00:00,16629,600,2
2015-05-13 10:30:00,16397,630,2
2015-05-13 11:00:00,16390,660,2
2015-05-13 11:30:00,17556,690,2
2015-05-13 12:00:00,16908,720,2
2015-05-13 12:30:00,16271,750,2
2015-05-13 13:00:00,16500,780,2
2015-05-13 13:30:00,16817,810,2
2015-05-13 14:00:00,16746,840,2
2015-05-13 14:30:00,17309,870,2
2015-05-13 15:00:00,16951,900,2
2015-05-13 15:30:00,15182,930,2
2015-05-13 16:00:00,13896,960,2
2015-05-13 16:30:00,12865,990,2
2015-05-13 17:00:00,15493,1020,2
2015-05-13 17:30:00,18878,1050,2
2015-05-13 18:00:00,20827,1080,2
2015-05-13 18:30:00,22430,1110,2
2015-05-13 19:00:00,24162,1140,2
2015-05-13 19:30:00,24126,1170,2
2015-05-13 20:00:00,24057,1200,2
2015-05-13 20:30:00,24185,1230,2
2015-05-13 21:00:00,24347,1260,2
2015-05-13 21:30:00,23864,1290,2
2015-05-13 22:00:00,23369,1320,2
2015-05-13 22:30:00,22315,1350,2
2015-05-13 23:00:00,22288,1380,2
2015-05-13 23:30:00,19455,1410,2
2015-05-14 00:00:00,16123,0,3
2015-05-14 00:30:00,11987,30,3
2015-05-14 01:00:00,9262,60,3
2015-05-14 01:30:00,6965,90,3
2015-05-14 02:00:00,5596,120,3
2015-05-14 02:30:00,4223,150,3
2015-05-14 03:00:00,3325,180,3
2015-05-14 03:30:00,3030,210,3
2015-05-14 04:00:00,3116,240,3
2015-05-14 04:30:00,2565,270,3
2015-05-14 05:00:00,2701,300,3
2015-05-14 05:30:00,4619,330,3
2015-05-14 06:00:00,7143,360,3
2015-05-14 06:30:00,12434,390,3
2015-05-14 07:00:00,15546,420,3
2015-05-14 07:30:00,19076,450,3
2015-05-14 08:00:00,19883,480,3
2015-05-14 08:30:00,18981,510,3
2015-05-14 09:00:00,18446,540,3
2015-05-14 09:30:00,18042,570,3
2015-05-14 10:00:00,16990,600,3
2015-05-14 10:30:00,17201,630,3
2015-05-14 11:00:00,16880,660,3
2015-05-14 11:30:00,17336,690,3
2015-05-14 12:00:00,17462,720,3
2015-05-14 12:30:00,17500,750,3
2015-05-14 13:00:00,16837,780,3
2015-05-14 13:30:00,17601,810,3
2015-05-14 14:00:00,18021,840,3
2015-05-14 14:30:00,18284,870,3
2015-05-14 15:00:00,16996,900,3
2015-05-14 15:30:00,14250,930,3
2015-05-14 16:00:00,12683,960,3
2015-05-14 16:30:00,11380,990,3
2015-05-14 17:00:00,13856,1020,3
2015-05-14 17:30:00,16873,1050,3
2015-05-14 18:00:00,19354,1080,3
2015-05-14 18:30:00,21460,1110,3
2015-05-14 19:00:00,22600,1140,3
2015-05-14 19:30:00,23234,1170,3
2015-05-14 20:00:00,23103,1200,3
2015-05-14 20:30:00,24031,1230,3
2015-05-14 21:00:00,24589,1260,3
2015-05-14 21:30:00,24240,1290,3
2015-05-14 22:00:00,22927,1320,3
2015-05-14 22:30:00,22702,1350,3
2015-05-14 23:00:00,20916,1380,3
2015-05-14 23:30:00,19602,1410,3
2015-05-15 00:00:00,17741,0,4
2015-05-15 00:30:00,15277,30,4
2015-05-15 01:00:00,12074,60,4
2015-05-15 01:30:00,10003,90,4
2015-05-15 02:00:00,8226,120,4
2015-05-15 02:30:00,6280,150,4
2015-05-15 03:00:00,5504,180,4
2015-05-15 03:30:00,4314,210,4
2015-05-15 04:00:00,4381,240,4
2015-05-15 04:30:00,3265,270,4
2015-05-15 05:00:00,2975,300,4
2015-05-15 05:30:00,4920,330,4
2015-05-15 06:00:00,6903,360,4
2015-05-15 06:30:00,11433,390,4
2015-05-15 07:00:00,14543,420,4
2015-05-15 07:30:00,17942,450,4
2015-05-15 08:00:00,18797,480,4
2015-05-15 08:30:00,18128,510,4
